patch_id,original_image_id,interaction_category,semantic_category,interaction_bbox
512,1178780010,trigger,module,"[160, 331, 283, 99]"
513,1178780010,trigger,module,"[472, 433, 29, 24]"
514,1178780010,trigger,module,"[486, 340, 63, 43]"
515,1178780010,trigger,module,"[640, 356, 40, 29]"
516,1178780010,trigger,button,"[643, 304, 48, 42]"
517,1178780011,trigger,set button,"[399, 377, 336, 78]"
518,1178780011,trigger,exit button,"[405, 462, 336, 78]"
519,1178780012,grip,map,"[478, 246, 100, 39]"
520,1178780013,trigger,spaceship,"[282, 96, 313, 116]"
521,1178780014,trigger,spaceship,"[419, 104, 55, 27]"
522,1178780014,trigger,enemy warship,"[726, 168, 164, 71]"
523,1178780015,trigger,photo,"[355, 261, 46, 44]"
524,1178780015,trigger,photo,"[489, 252, 37, 40]"
526,1178780015,trigger,spaceship,"[622, 448, 37, 92]"
527,1178780015,grip,control strip,"[266, 152, 41, 148]"
528,1178780015,grip,control strip,"[590, 58, 38, 198]"
529,1178780016,trigger,spaceship,"[423, 231, 64, 85]"
531,1210650001,touch (reachable),language button,"[301, 232, 59, 50]"
532,1210650001,touch (reachable),language button,"[655, 270, 56, 39]"
533,1210650002,touch (reachable),button,"[199, 358, 181, 156]"
534,1210650002,grip,ball,"[491, 249, 97, 259]"
535,1210650003,touch (reachable),start button,"[429, 248, 57, 53]"
536,1210650004,grip,instruction,"[373, 228, 255, 305]"
537,1210650005,grip,ball,"[434, 217, 180, 180]"
538,1210650006,grip,instruction,"[410, 236, 133, 78]"
539,1210650007,grip,bow,"[273, 348, 448, 58]"
540,1210650008,shoot,arrow,"[437, 196, 236, 325]"
541,1210650009,shoot,target,"[311, 218, 40, 37]"
542,1210650009,shoot,target,"[522, 129, 34, 32]"
543,1210650010,shoot,target,"[142, 106, 43, 45]"
544,1210650010,shoot,target,"[440, 310, 31, 28]"
545,1210650010,shoot,target,"[624, 250, 31, 20]"
546,1210650011,grip,cube,"[234, 154, 125, 62]"
547,1210650011,grip,cube,"[322, 128, 88, 43]"
548,1210650011,grip,cube,"[397, 98, 58, 33]"
549,1210650011,grip,cube,"[460, 117, 56, 38]"
550,1210650011,grip,cube,"[529, 134, 91, 52]"
551,1210650012,grip,cube,"[199, 197, 137, 59]"
552,1210650012,grip,cube,"[341, 181, 95, 47]"
553,1210650012,grip,cube,"[471, 183, 98, 56]"
554,1210650012,grip,cube,"[502, 243, 156, 103]"
555,1210650012,grip,cube,"[407, 324, 238, 216]"
556,1210650013,grip,ball,"[335, 202, 275, 281]"
557,1210650014,grip,cube,"[435, 299, 124, 201]"
558,1210650015,grip,instruction,"[315, 246, 273, 292]"
559,1210650016,grip,key,"[436, 409, 78, 33]"
560,1210650017,touch (reachable),button,"[494, 391, 95, 84]"
561,1210650018,grip,hammer,"[406, 303, 96, 212]"
562,1210650019,knock,barrier,"[426, 25, 382, 377]"
563,1210650020,grip,key,"[467, 360, 54, 137]"
564,1210650021,unlock,lock,"[418, 325, 13, 24]"
565,1210650021,touch (reachable),lock,"[418, 326, 13, 23]"
566,1210650022,touch (reachable),button,"[340, 312, 44, 44]"
567,1210650022,touch (reachable),button,"[453, 332, 42, 49]"
568,1210650022,touch (reachable),button,"[577, 356, 41, 53]"
569,1210650023,grip,door,"[332, 303, 192, 237]"
570,1210650024,grip,ball,"[456, 228, 98, 96]"
571,1210650025,grip,cube,"[348, 243, 252, 216]"
572,1210650025,grip,instruction,"[456, 260, 103, 65]"
573,1210650025,grip,cube,"[541, 223, 50, 26]"
574,1210650026,grip,ball,"[469, 378, 53, 58]"
575,1210650027,grip,cube,"[499, 304, 112, 183]"
576,1210650028,grip,ball,"[402, 397, 46, 47]"
577,1210650028,grip,ball,"[627, 471, 63, 67]"
578,1210650028,touch (reachable),button,"[474, 385, 68, 80]"
579,1217930001,trigger,gun,"[0, 201, 195, 339]"
580,1217930001,trigger,gun,"[608, 47, 352, 430]"
581,1217930001,shoot,gun,"[0, 201, 196, 339]"
582,1217930001,shoot,gun,"[607, 46, 353, 434]"
583,1217930002,trigger,button,"[162, 412, 257, 76]"
584,1217930002,trigger,button,"[584, 422, 270, 116]"
585,1217930002,shoot,button,"[162, 412, 257, 76]"
586,1217930002,shoot,button,"[584, 422, 270, 116]"
587,1217930002,select,button,"[162, 412, 257, 76]"
588,1217930002,select,button,"[584, 422, 270, 116]"
589,1217930003,shoot,gun,"[398, 225, 562, 295]"
590,1217930003,shoot,gun,"[0, 212, 355, 328]"
591,1217930003,trigger,gun,"[398, 225, 562, 295]"
592,1217930003,trigger,gun,"[0, 211, 355, 329]"
593,1217930004,shoot,gun,"[498, 256, 452, 282]"
594,1217930004,shoot,gun,"[0, 239, 360, 299]"
595,1217930004,trigger,gun,"[498, 249, 454, 291]"
596,1217930004,trigger,gun,"[0, 239, 360, 299]"
597,1217930005,trigger,gun,"[619, 124, 341, 416]"
598,1217930005,trigger,gun,"[0, 288, 254, 252]"
599,1217930005,shoot,gun,"[619, 123, 341, 417]"
600,1217930005,shoot,gun,"[0, 288, 255, 252]"
601,1245640037,trigger,photo,"[0, 206, 372, 334]"
602,1245640037,trigger,photo,"[386, 207, 114, 121]"
603,1245640037,trigger,photo,"[428, 336, 114, 191]"
604,1245640037,trigger,photo,"[535, 223, 115, 172]"
605,1245640037,trigger,photo,"[542, 390, 207, 150]"
606,1245640037,trigger,photo,"[675, 253, 220, 111]"
607,1245640037,trigger,photo,"[868, 150, 92, 169]"
608,1245640037,trigger,photo,"[737, 383, 223, 157]"
609,1245640037,grip,photo,"[0, 208, 372, 332]"
610,1245640037,grip,photo,"[387, 207, 113, 121]"
611,1245640037,grip,photo,"[428, 336, 114, 191]"
612,1245640037,grip,photo,"[535, 223, 115, 172]"
613,1245640037,grip,photo,"[542, 391, 207, 149]"
614,1245640037,grip,photo,"[675, 253, 220, 111]"
615,1245640037,grip,photo,"[868, 150, 92, 169]"
616,1245640037,grip,photo,"[735, 382, 225, 158]"
617,1245640037,hold,photo,"[0, 211, 372, 329]"
618,1245640037,hold,photo,"[387, 207, 113, 121]"
619,1245640037,hold,photo,"[428, 336, 114, 192]"
620,1245640037,hold,photo,"[535, 223, 115, 173]"
621,1245640037,hold,photo,"[675, 253, 220, 111]"
622,1245640037,hold,photo,"[868, 150, 92, 170]"
623,1245640037,hold,photo,"[738, 383, 222, 157]"
624,1245640037,hold,photo,"[542, 391, 207, 149]"
625,1245640038,trigger,quit button,"[159, 190, 192, 231]"
626,1245640038,trigger,menu button,"[407, 197, 162, 230]"
627,1245640038,grip,quit button,"[159, 190, 192, 231]"
628,1245640038,grip,menu button,"[407, 197, 162, 230]"
629,1245640038,hold,menu button,"[407, 197, 162, 231]"
630,1245640038,hold,quit button,"[159, 190, 192, 232]"
631,1245640001,trigger,start button,"[100, 214, 235, 304]"
632,1245640001,trigger,language button,"[352, 238, 132, 95]"
633,1245640001,trigger,language button,"[496, 234, 108, 85]"
634,1245640001,trigger,language button,"[614, 233, 90, 76]"
635,1245640001,trigger,language button,"[564, 320, 98, 88]"
636,1245640001,trigger,language button,"[434, 332, 119, 101]"
637,1245640001,grip,start button,"[100, 214, 235, 304]"
638,1245640001,grip,language button,"[352, 238, 132, 95]"
639,1245640001,grip,language button,"[496, 234, 108, 85]"
640,1245640001,grip,language button,"[614, 233, 90, 76]"
641,1245640001,grip,language button,"[434, 332, 119, 101]"
642,1245640001,grip,language button,"[564, 320, 98, 88]"
643,1245640002,trigger,book page,"[341, 190, 299, 243]"
644,1245640002,grip,book page,"[341, 190, 301, 244]"
645,1245640002,hold,book page,"[341, 190, 301, 244]"
646,1245640003,trigger,book page,"[381, 272, 246, 178]"
647,1245640003,grip,book page,"[381, 271, 246, 179]"
648,1245640004,trigger,book page,"[343, 263, 240, 182]"
649,1245640004,grip,book page,"[343, 263, 241, 183]"
650,1245640004,hold,book page,"[343, 263, 241, 183]"
651,1245640005,trigger,horseshoe,"[542, 293, 113, 89]"
652,1245640005,grip,horseshoe,"[542, 293, 113, 89]"
653,1245640005,throw,horseshoe,"[542, 293, 113, 89]"
654,1245640005,trigger,photo,"[272, 276, 85, 59]"
655,1245640005,grip,photo,"[272, 276, 85, 59]"
656,1245640005,trigger,photo,"[367, 285, 73, 90]"
657,1245640005,grip,photo,"[367, 285, 73, 90]"
658,1245640005,trigger,photo,"[255, 336, 89, 78]"
659,1245640005,grip,photo,"[254, 336, 91, 79]"
660,1245640005,hold,photo,"[367, 285, 73, 91]"
661,1245640005,hold,photo,"[254, 336, 91, 79]"
662,1245640005,hold,photo,"[272, 276, 85, 59]"
663,1245640006,trigger,photo,"[509, 297, 84, 123]"
664,1245640006,grip,photo,"[509, 297, 84, 123]"
665,1245640006,trigger,photo,"[364, 328, 71, 56]"
666,1245640006,grip,photo,"[364, 328, 71, 56]"
667,1245640006,trigger,photo,"[355, 397, 84, 105]"
668,1245640006,grip,photo,"[355, 397, 84, 105]"
669,1245640006,hold,photo,"[509, 297, 84, 123]"
670,1245640006,hold,photo,"[364, 328, 71, 57]"
671,1245640006,hold,photo,"[355, 397, 84, 106]"
673,1245640008,touch (reachable),camera shutter,"[439, 355, 26, 21]"
674,1245640009,trigger,photo,"[226, 156, 390, 301]"
675,1245640009,grip,photo,"[226, 168, 391, 281]"
676,1245640009,hold,photo,"[226, 168, 391, 281]"
677,1245640010,trigger,writing brush,"[380, 324, 120, 7]"
678,1245640010,grip,writing brush,"[380, 324, 120, 7]"
680,1245640011,trigger,writing brush,"[498, 126, 91, 260]"
681,1245640011,grip,writing brush,"[498, 126, 90, 260]"
682,1245640011,hold,writing brush,"[498, 126, 90, 260]"
683,1245640012,trigger,writing brush,"[477, 163, 55, 199]"
684,1245640012,grip,writing brush,"[477, 162, 57, 199]"
685,1245640012,trigger,letter,"[191, 412, 172, 123]"
686,1245640012,grip,letter,"[191, 412, 172, 123]"
687,1245640012,hold,writing brush,"[477, 162, 57, 200]"
688,1245640012,hold,letter,"[191, 412, 172, 124]"
689,1245640013,trigger,letter,"[400, 351, 108, 65]"
690,1245640013,grip,letter,"[400, 351, 108, 65]"
691,1245640013,hold,letter,"[400, 351, 108, 66]"
692,1245640014,trigger,photo,"[356, 291, 139, 172]"
693,1245640014,grip,photo,"[356, 291, 139, 172]"
694,1245640014,trigger,photo,"[476, 353, 96, 62]"
695,1245640014,grip,photo,"[476, 352, 96, 64]"
696,1245640014,trigger,letter,"[466, 323, 113, 125]"
697,1245640014,grip,letter,"[466, 323, 113, 125]"
698,1245640014,hold,photo,"[355, 290, 140, 173]"
699,1245640014,hold,letter,"[466, 322, 113, 126]"
700,1245640014,hold,photo,"[476, 352, 96, 65]"
701,1245640015,trigger,photo,"[231, 255, 123, 143]"
702,1245640015,trigger,photo,"[408, 258, 134, 108]"
703,1245640015,trigger,letter,"[384, 339, 114, 64]"
704,1245640015,grip,photo,"[231, 255, 123, 143]"
705,1245640015,grip,photo,"[408, 258, 134, 108]"
706,1245640015,grip,letter,"[384, 339, 114, 64]"
707,1245640015,hold,photo,"[231, 255, 123, 143]"
708,1245640015,hold,photo,"[408, 258, 134, 108]"
709,1245640015,hold,letter,"[384, 339, 114, 64]"
710,1245640016,trigger,photo,"[244, 268, 138, 170]"
711,1245640016,trigger,photo,"[451, 281, 160, 134]"
712,1245640016,trigger,photo,"[376, 315, 156, 166]"
713,1245640016,grip,photo,"[376, 315, 156, 166]"
714,1245640016,grip,photo,"[244, 268, 138, 170]"
715,1245640016,grip,photo,"[451, 281, 160, 134]"
716,1245640016,hold,photo,"[244, 267, 139, 171]"
717,1245640016,hold,photo,"[376, 314, 156, 167]"
718,1245640016,hold,photo,"[451, 280, 160, 135]"
719,1245640017,trigger,belonging,"[41, 312, 272, 217]"
720,1245640017,trigger,belonging,"[164, 241, 206, 94]"
721,1245640017,trigger,belonging,"[376, 274, 91, 68]"
722,1245640017,trigger,belonging,"[312, 333, 109, 57]"
723,1245640017,trigger,belonging,"[303, 394, 90, 92]"
724,1245640017,trigger,passport,"[417, 379, 78, 92]"
725,1245640017,grip,belonging,"[40, 312, 273, 217]"
726,1245640017,grip,belonging,"[164, 241, 206, 94]"
727,1245640017,grip,belonging,"[375, 271, 92, 71]"
728,1245640017,grip,passport,"[417, 379, 78, 92]"
729,1245640017,grip,belonging,"[303, 394, 90, 92]"
730,1245640017,grip,belonging,"[312, 333, 109, 56]"
731,1245640017,hold,passport,"[417, 378, 78, 93]"
732,1245640017,hold,belonging,"[303, 394, 90, 92]"
733,1245640017,hold,belonging,"[375, 274, 92, 68]"
734,1245640017,hold,belonging,"[164, 240, 206, 95]"
735,1245640017,hold,belonging,"[40, 311, 273, 207]"
736,1245640017,hold,belonging,"[312, 333, 109, 56]"
737,1245640018,trigger,passport,"[233, 393, 137, 118]"
738,1245640018,grip,passport,"[233, 393, 137, 118]"
739,1245640018,hold,passport,"[233, 392, 137, 119]"
740,1245640019,trigger,passport,"[357, 236, 155, 91]"
741,1245640019,hold,passport,"[357, 236, 155, 91]"
742,1245640019,grip,passport,"[357, 236, 155, 91]"
743,1245640020,trigger,rock,"[374, 305, 91, 71]"
744,1245640020,grip,rock,"[374, 305, 91, 71]"
745,1245640020,hold,rock,"[374, 305, 91, 71]"
746,1245640020,trigger,rock,"[449, 410, 104, 112]"
747,1245640020,grip,rock,"[449, 410, 104, 112]"
748,1245640020,hold,rock,"[449, 410, 104, 112]"
749,1245640020,trigger,rock,"[560, 435, 119, 102]"
750,1245640020,grip,rock,"[560, 435, 119, 102]"
751,1245640020,hold,rock,"[560, 435, 119, 102]"
752,1245640021,touch (reachable),camera shutter,"[437, 374, 14, 11]"
754,1245640023,trigger,wood pile,"[369, 150, 356, 390]"
755,1245640023,grip,wood pile,"[369, 150, 356, 390]"
756,1245640023,hold,wood pile,"[369, 150, 356, 390]"
757,1245640023,trigger,hammer,"[417, 367, 73, 64]"
758,1245640023,grip,hammer,"[417, 367, 73, 64]"
759,1245640023,hold,hammer,"[417, 367, 73, 64]"
760,1245640024,trigger,hammer,"[426, 343, 178, 86]"
761,1245640024,grip,hammer,"[426, 343, 178, 86]"
762,1245640024,hold,hammer,"[426, 343, 178, 86]"
763,1245640025,touch (reachable),camera shutter,"[442, 370, 24, 18]"
764,1245640026,trigger,seed,"[378, 254, 251, 171]"
765,1245640026,grip,seed,"[378, 253, 251, 172]"
766,1245640026,throw,seed,"[378, 254, 251, 171]"
768,1245640028,trigger,dish,"[437, 210, 195, 138]"
769,1245640028,trigger,dish,"[367, 323, 140, 126]"
770,1245640028,trigger,dish,"[539, 419, 161, 121]"
771,1245640028,grip,dish,"[437, 206, 194, 142]"
772,1245640028,grip,dish,"[367, 323, 140, 127]"
773,1245640028,grip,dish,"[539, 419, 161, 121]"
774,1245640028,hold,dish,"[437, 208, 194, 140]"
775,1245640028,hold,dish,"[367, 323, 140, 126]"
776,1245640028,hold,dish,"[539, 419, 161, 121]"
777,1245640029,trigger,newspaper,"[494, 242, 363, 239]"
778,1245640029,trigger,newspaper,"[277, 244, 351, 296]"
779,1245640029,trigger,newspaper,"[47, 365, 378, 175]"
780,1245640029,grip,newspaper,"[494, 242, 363, 239]"
781,1245640029,grip,newspaper,"[277, 244, 351, 296]"
782,1245640029,grip,newspaper,"[47, 365, 376, 175]"
783,1245640029,hold,newspaper,"[494, 242, 363, 239]"
784,1245640029,hold,newspaper,"[277, 244, 351, 296]"
785,1245640029,hold,newspaper,"[45, 365, 377, 175]"
786,1245640030,trigger,file,"[321, 169, 207, 309]"
787,1245640030,trigger,file,"[588, 169, 257, 344]"
788,1245640030,grip,file,"[321, 169, 207, 309]"
789,1245640030,grip,file,"[588, 169, 257, 344]"
790,1245640030,hold,file,"[321, 169, 207, 309]"
791,1245640030,hold,file,"[588, 169, 257, 344]"
792,1245640031,trigger,file,"[91, 198, 207, 100]"
793,1245640031,trigger,file,"[107, 359, 201, 140]"
794,1245640031,trigger,file,"[404, 214, 110, 68]"
795,1245640031,trigger,file,"[402, 328, 128, 82]"
796,1245640031,trigger,file,"[555, 207, 281, 333]"
797,1245640031,trigger,file,"[822, 196, 138, 344]"
798,1245640031,grip,file,"[92, 198, 206, 100]"
799,1245640031,grip,file,"[107, 359, 201, 140]"
800,1245640031,grip,file,"[404, 214, 110, 68]"
801,1245640031,grip,file,"[402, 328, 128, 82]"
802,1245640031,grip,file,"[555, 207, 281, 333]"
803,1245640031,grip,file,"[822, 196, 138, 344]"
804,1245640031,hold,file,"[92, 198, 206, 100]"
805,1245640031,hold,file,"[107, 359, 201, 140]"
806,1245640031,hold,file,"[404, 214, 110, 68]"
807,1245640031,hold,file,"[402, 328, 128, 82]"
808,1245640031,hold,file,"[555, 207, 281, 333]"
809,1245640031,hold,file,"[822, 196, 138, 344]"
810,1245640032,trigger,belonging,"[356, 225, 83, 117]"
811,1245640032,trigger,belonging,"[376, 347, 144, 83]"
812,1245640032,trigger,belonging,"[445, 177, 227, 123]"
813,1245640032,trigger,belonging,"[560, 295, 75, 109]"
814,1245640032,trigger,belonging,"[659, 224, 301, 200]"
815,1245640032,trigger,photo,"[567, 432, 161, 103]"
816,1245640032,grip,belonging,"[356, 225, 83, 117]"
817,1245640032,grip,belonging,"[376, 347, 144, 83]"
818,1245640032,grip,belonging,"[445, 177, 227, 123]"
819,1245640032,grip,belonging,"[560, 295, 75, 109]"
820,1245640032,grip,photo,"[567, 432, 161, 102]"
821,1245640032,grip,belonging,"[659, 224, 301, 201]"
822,1245640032,hold,belonging,"[356, 225, 83, 117]"
823,1245640032,hold,belonging,"[376, 347, 144, 83]"
824,1245640032,hold,belonging,"[445, 177, 227, 123]"
825,1245640032,hold,belonging,"[560, 295, 75, 109]"
826,1245640032,hold,photo,"[567, 432, 161, 103]"
827,1245640032,hold,belonging,"[659, 224, 301, 201]"
828,1245640033,trigger,switch,"[387, 238, 104, 94]"
829,1245640033,grip,switch,"[387, 238, 105, 97]"
830,1245640034,trigger,photo,"[13, 379, 195, 130]"
831,1245640034,trigger,photo,"[195, 345, 129, 133]"
832,1245640034,trigger,photo,"[316, 364, 96, 79]"
833,1245640034,trigger,photo,"[421, 332, 107, 77]"
834,1245640034,grip,photo,"[13, 379, 195, 130]"
835,1245640034,grip,photo,"[195, 345, 129, 133]"
836,1245640034,grip,photo,"[316, 364, 96, 80]"
837,1245640034,grip,photo,"[419, 331, 110, 79]"
838,1245640034,hold,photo,"[420, 331, 109, 78]"
839,1245640034,hold,photo,"[316, 364, 96, 80]"
840,1245640034,hold,photo,"[197, 345, 126, 131]"
841,1245640034,hold,photo,"[13, 379, 195, 130]"
842,1245640035,trigger,file,"[239, 251, 226, 211]"
843,1245640035,trigger,file,"[577, 344, 188, 175]"
844,1245640035,trigger,file,"[422, 324, 153, 163]"
845,1245640035,trigger,letter,"[398, 459, 171, 81]"
846,1245640035,grip,file,"[239, 251, 226, 211]"
847,1245640035,grip,file,"[577, 344, 188, 175]"
848,1245640035,grip,file,"[422, 324, 153, 163]"
849,1245640035,grip,letter,"[398, 459, 171, 81]"
850,1245640035,hold,file,"[239, 251, 226, 211]"
851,1245640035,hold,file,"[422, 324, 153, 163]"
852,1245640035,hold,file,"[577, 344, 188, 175]"
853,1245640035,hold,letter,"[398, 459, 171, 81]"
854,1245640036,trigger,photo,"[405, 358, 104, 80]"
855,1245640036,grip,photo,"[405, 358, 105, 81]"
856,1245640036,hold,photo,"[405, 358, 104, 81]"
858,1248270002,grip,bar,"[62, 246, 97, 294]"
861,1248270003,grip,button,"[504, 390, 148, 102]"
862,1248270003,grip,button,"[689, 336, 172, 204]"
863,1248270004,grip,bottle,"[254, 117, 38, 83]"
864,1248270004,grip,book,"[357, 239, 35, 119]"
867,1248270004,grip,book,"[492, 238, 59, 119]"
868,1248270004,grip,book,"[263, 374, 85, 110]"
869,1248270004,grip,book,"[486, 371, 43, 106]"
872,1248270005,grip,bottle,"[480, 390, 156, 111]"
873,1248270005,grip,book,"[809, 305, 151, 181]"
874,1248270005,grip,bottle,"[330, 75, 134, 329]"
876,1248270006,touch (reachable),button,"[290, 0, 201, 261]"
879,1248270008,grip,bottle,"[465, 208, 67, 83]"
881,1248270008,grip,bottle,"[594, 393, 37, 49]"
884,1248270009,grip,snail,"[381, 271, 168, 266]"
886,1248270011,grip,bottle,"[596, 228, 68, 103]"
887,1248270011,grip,bottle,"[354, 390, 29, 78]"
890,1248270011,grip,book,"[615, 360, 72, 145]"
891,1248270012,grip,key,"[365, 298, 208, 192]"
892,1248270012,grip,book,"[538, 330, 263, 122]"
896,1250210002,touch (reachable),button,"[473, 264, 72, 50]"
897,1250210002,press,button,"[473, 264, 72, 51]"
898,1250210003,trigger,gun,"[345, 354, 64, 40]"
899,1250210003,grab,gun,"[345, 354, 65, 38]"
900,1250210004,trigger,bullet,"[403, 244, 54, 27]"
901,1250210004,grab,bullet,"[402, 244, 55, 27]"
902,1250210005,grip,gun,"[570, 389, 31, 60]"
903,1250210005,grab,gun,"[570, 389, 31, 60]"
904,1250210006,grip,gun,"[408, 174, 279, 322]"
905,1250210006,grab,gun,"[408, 174, 279, 322]"
906,1250210006,grip,magazine,"[266, 208, 67, 147]"
907,1250210006,grab,magazine,"[266, 208, 67, 147]"
908,1250210007,grip,magazine,"[267, 286, 75, 170]"
909,1250210007,grab,magazine,"[267, 286, 75, 170]"
910,1250210007,grip,gun,"[445, 248, 290, 161]"
911,1250210007,grab,gun,"[445, 248, 290, 161]"
912,1250210008,grip,gun,"[413, 335, 79, 66]"
913,1250210008,grab,gun,"[413, 335, 79, 66]"
914,1250210009,grip,gun,"[440, 48, 110, 250]"
915,1250210009,grab,gun,"[440, 48, 110, 250]"
916,1250210010,trigger,gun,"[303, 356, 47, 61]"
917,1250210010,shoot,gun,"[303, 356, 44, 61]"
918,1250210010,shooted,enemy,"[153, 164, 314, 255]"
919,1250210011,shooted,enemy,"[216, 223, 306, 232]"
920,1250210011,press,button,"[344, 384, 141, 88]"
921,1250210011,touch (reachable),button,"[344, 384, 141, 89]"
922,1250210012,trigger,gun,"[487, 234, 104, 116]"
923,1250210012,shoot,gun,"[487, 234, 104, 116]"
924,1250210012,shooted,enemy,"[291, 115, 210, 385]"
925,1264160001,trigger,button,"[385, 31, 92, 243]"
926,1264160001,trigger,button,"[298, 327, 155, 44]"
